Gene	average_expression	Freq	Gene_category	Proportion_zero
ENSDARG00000019293	0.6553499301160046	271	other	0.023538608529488404
ENSDARG00000019299	-0.019841633625413975	107	other	0.009293841744115348
ENSDARG00000019300	0.2224558532913393	171	other	0.014852775123773126
ENSDARG00000019302	0.744108990559504	172	other	0.01493963345783028
ENSDARG00000019304	-0.24853187418758527	1160	high zero count	0.10075566750629723
ENSDARG00000019307	0.36581158879179	2737	high zero count	0.23773126031442718
ENSDARG00000019326	1.1290503690439873	241	other	0.02093285850777382
ENSDARG00000019328	0.5824554355371205	226	other	0.01962998349691653
ENSDARG00000019332	1.8483116825957822	78	other	0.006774950056457917
ENSDARG00000019335	0.8701162009590174	133	other	0.01155215842960132
ENSDARG00000019338	0.30781937847873897	858	other	0.07452445062103709
ENSDARG00000019341	0.6099575869003167	1875	high zero count	0.16285937635716147
ENSDARG00000019342	-0.18956867170109634	1991	high zero count	0.1729349431077912
ENSDARG00000019345	0.6612512119581976	347	other	0.030139841917832016
ENSDARG00000019353	1.8696726121905158	130	other	0.011291583427429861
ENSDARG00000019355	-0.14263715470856955	603	other	0.05237557543646313
ENSDARG00000019360	1.0500542841527298	21	other	0.0018240250152002084
ENSDARG00000019362	1.0704878301143972	36	other	0.0031269000260575
ENSDARG00000019364	0.5010998216242961	1003	other	0.08711890905932425
ENSDARG00000019365	0.32489340288891166	1663	high zero count	0.14444540953704507
ENSDARG00000019383	1.2105689341029782	6	other	5.211500043429167e-4
ENSDARG00000019392	0.14380408884659884	707	other	0.061408842178407017
ENSDARG00000019396	-0.10986551574118447	1268	high zero count	0.11013636758446974
ENSDARG00000019398	1.4217513495388288	40	other	0.0034743333622861113
ENSDARG00000019404	1.6487885563166398	12	other	0.0010423000086858334
ENSDARG00000019406	0.5697153269592329	330	other	0.02866325023886042
ENSDARG00000019417	0.8063116430586557	829	other	0.07200555893337966
ENSDARG00000019420	1.147777194773705	300	other	0.026057500217145837
ENSDARG00000019426	-0.017658454987398507	164	other	0.014244766785373057
ENSDARG00000019438	0.6199438193296846	16	other	0.0013897333449144446
ENSDARG00000019444	1.7142074997511336	33	other	0.002866325023886042
ENSDARG00000019459	0.45255447904499835	340	other	0.029531833579431947
ENSDARG00000019484	0.02092013067221723	1509	high zero count	0.13106922609224356
ENSDARG00000019487	0.516258720513973	101	other	0.008772691739772432
ENSDARG00000019496	0.8407053127436388	101	other	0.008772691739772432
ENSDARG00000019498	0.036252827397302304	79	other	0.0068618083905150696
ENSDARG00000019507	0.8623475484555959	75	other	0.006514375054286459
ENSDARG00000019516	-0.09213612552296002	850	other	0.07382958394857987
ENSDARG00000019521	0.00364940422991757	1881	high zero count	0.16338052636150438
ENSDARG00000019526	0.9194477304199786	1118	high zero count	0.09710761747589682
ENSDARG00000019529	0.9696151810966306	31	other	0.0026926083557717363
ENSDARG00000019530	0.4824687198732247	35	other	0.0030400416920003475
ENSDARG00000019541	0.18415146380966219	80	other	0.006948666724572223
ENSDARG00000019556	0.7156081671516329	32	other	0.0027794666898288893
ENSDARG00000019564	0.18320086241854802	807	other	0.0700946755841223
ENSDARG00000019566	0.9258625209807319	908	other	0.07886736732389472
ENSDARG00000019572	0.9723483237734301	24	other	0.002084600017371667
ENSDARG00000019579	0.3133925489336005	171	other	0.014852775123773126
ENSDARG00000019581	0.7981763256293499	5	other	4.342916702857639e-4
ENSDARG00000019596	0.6278025466869752	29	other	0.0025188916876574307
ENSDARG00000019601	0.26434068177025105	728	other	0.06323286719360723
ENSDARG00000019613	1.0854498780254327	740	other	0.06427516720229307
ENSDARG00000019614	0.5421156714211197	53	other	0.004603491705029098
ENSDARG00000019636	0.8421280968084944	785	other	0.06818379223486494
ENSDARG00000019644	2.496566571098129	1	other	8.685833405715279e-5
ENSDARG00000019646	0.04314827217086823	2220	high zero count	0.19282550160687917
ENSDARG00000019658	0.04023948082309461	396	other	0.0343959002866325
ENSDARG00000019692	-0.1179014981723627	559	other	0.04855380873794841
ENSDARG00000019693	0.42125324474403747	49	other	0.004256058368800487
ENSDARG00000019702	1.4173201662127342	26	other	0.0022583166854859725
ENSDARG00000019707	0.21576787176631906	119	other	0.01033614175280118
ENSDARG00000019715	-0.10211769116066349	525	other	0.045600625380005214
ENSDARG00000019717	1.0046473652849883	40	other	0.0034743333622861113
ENSDARG00000019728	0.5965193279361115	381	other	0.03309302527577521
ENSDARG00000019732	1.4727299920609302	32	other	0.0027794666898288893
ENSDARG00000019743	-0.09243729595381524	2304	high zero count	0.20012160166768
ENSDARG00000019746	0.46681981027988717	125	other	0.010857291757144097
ENSDARG00000019752	0.0649526099001397	330	other	0.02866325023886042
ENSDARG00000019753	-0.18370651262186508	1593	high zero count	0.1383653261530444
ENSDARG00000019763	0.40826938452470035	211	other	0.018327108486059236
ENSDARG00000019765	0.8886493883502367	5	other	4.342916702857639e-4
ENSDARG00000019774	0.41400430936883315	57	other	0.004950925041257708
ENSDARG00000019778	3.052595391611118	1	other	8.685833405715279e-5
ENSDARG00000019791	0.3777762810602539	241	other	0.02093285850777382
ENSDARG00000019797	0.7992880084267379	41	other	0.0035611916963432643
ENSDARG00000019808	0.45902109950865183	72	other	0.006253800052115
ENSDARG00000019810	0.7678095369462423	59	other	0.005124641709372014
ENSDARG00000019815	0.3878238283355623	54	other	0.00469035003908625
ENSDARG00000019834	0.6459858426784008	12	other	0.0010423000086858334
ENSDARG00000019838	0.3999407411761596	495	other	0.04299487535829063
ENSDARG00000019842	0.2592588129793629	19	other	0.0016503083470859028
ENSDARG00000019845	0.8153951456436166	623	other	0.05411274211760619
ENSDARG00000019856	0.8612672180159189	259	other	0.02249630852080257
ENSDARG00000019861	0.12463303187238474	3348	high zero count	0.2908017024233475
ENSDARG00000019874	-0.010349750188532193	690	other	0.05993225049943542
ENSDARG00000019877	0.4045576163983581	958	other	0.08321028402675237
ENSDARG00000019881	2.5136433975331833	16	other	0.0013897333449144446
ENSDARG00000019897	0.779586488649404	933	other	0.08103882567532354
ENSDARG00000019902	0.7649069204747106	1985	high zero count	0.1724137931034483
ENSDARG00000019907	0.0977170380866533	1452	high zero count	0.12611830105098584
ENSDARG00000019924	1.1619275949550805	46	other	0.003995483366629028
ENSDARG00000019930	0.20909069854398898	629	other	0.0546338921219491
ENSDARG00000019941	1.34651354514016	124	other	0.010770433423086945
ENSDARG00000019949	1.3718372475716334	88	other	0.007643533397029445
ENSDARG00000019950	0.1104191064515141	663	other	0.057587075479892294
ENSDARG00000019951	1.3233214906985602	5	other	4.342916702857639e-4
ENSDARG00000019961	0.17867124746505259	812	other	0.07052896725440806
ENSDARG00000019962	0.11761206173901774	834	other	0.07243985060366542
ENSDARG00000019969	0.7185902109643695	131	other	0.011378441761487015
ENSDARG00000019973	0.16188593895707956	1333	high zero count	0.11578215929818467
ENSDARG00000019976	1.7145286120867766	58	other	0.005037783375314861
ENSDARG00000019986	0.32106010064853185	522	other	0.04534005037783375
ENSDARG00000019990	-0.15562284755483877	1752	high zero count	0.15217580126813168
ENSDARG00000019995	0.07546529211648152	298	other	0.02588378354903153
ENSDARG00000019998	1.0780942086785572	78	other	0.006774950056457917
ENSDARG00000020000	0.6241730096775496	163	other	0.014157908451315903
ENSDARG00000020007	0.9544053619370801	140	other	0.01216016676800139
ENSDARG00000020008	1.9049151747997457	1	other	8.685833405715279e-5
ENSDARG00000020009	0.1898108240150367	364	other	0.03161643359680361
ENSDARG00000020015	0.1723084252525552	150	other	0.013028750108572918
ENSDARG00000020024	0.17007811698377584	1905	high zero count	0.16546512637887606
ENSDARG00000020031	0.36305874379126946	3143	high zero count	0.2729957439416312
ENSDARG00000020041	0.5999002073232313	491	other	0.04264744202206202
ENSDARG00000020043	0.6214748580620937	17	other	0.0014765916789715972
ENSDARG00000020053	0.7732146102752417	154	other	0.013376183444801529
ENSDARG00000020072	0.48291992892402535	862	other	0.0748718839572657
ENSDARG00000020077	0.7196393018841001	38	other	0.0033006166941718057
ENSDARG00000020079	-0.06258995240445066	1557	high zero count	0.1352384261269869
ENSDARG00000020080	0.16444434266325747	352	other	0.03057413358811778
ENSDARG00000020101	1.7066487313300147	14	other	0.001216016676800139
ENSDARG00000020107	0.6568239328261832	255	other	0.02214887518457396
ENSDARG00000020114	0.13078193025432044	732	other	0.06358030052983583
ENSDARG00000020122	0.9496765013198367	1151	high zero count	0.09997394249978285
ENSDARG00000020123	0.5655514251817011	364	other	0.03161643359680361
ENSDARG00000020131	0.16538539173618994	1437	high zero count	0.12481542604012855
ENSDARG00000020133	0.7906483254739932	561	other	0.04872752540606271
ENSDARG00000020134	0.18045913268901612	56	other	0.004864066707200556
ENSDARG00000020143	0.6174983579393933	2454	high zero count	0.21315035177625294
ENSDARG00000020158	-0.020613532557566518	1856	high zero count	0.16120906801007556
ENSDARG00000020164	0.334297614628986	153	other	0.013289325110744377
ENSDARG00000020178	0.031012505569305425	619	other	0.05376530878137757
ENSDARG00000020187	0.9703126178528038	60	other	0.005211500043429167
ENSDARG00000020191	-0.19491731829412628	582	other	0.05055155042126292
ENSDARG00000020197	3.3811389752319165	2	other	1.7371666811430558e-4
ENSDARG00000020201	0.30243271238184893	15	other	0.0013028750108572918
ENSDARG00000020204	0.05800250362570848	51	other	0.004429775036914792
ENSDARG00000020217	0.48125133822641925	399	other	0.03465647528880396
ENSDARG00000020218	0.6244215781031208	105	other	0.009120125076001042
ENSDARG00000020219	0.4279586774589941	285	other	0.024754625206288544
ENSDARG00000020224	0.16281863231453408	345	other	0.02996612524971771
ENSDARG00000020228	0.8051523334725396	23	other	0.001997741683314514
ENSDARG00000020232	1.1296676417355849	31	other	0.0026926083557717363
ENSDARG00000020235	0.9062369641020669	14	other	0.001216016676800139
ENSDARG00000020239	0.4453172508230891	636	other	0.05524190046034917
ENSDARG00000020241	0.19783189474858934	1386	high zero count	0.12038565100321376
ENSDARG00000020242	-0.0789037826180978	236	other	0.020498566837488057
ENSDARG00000020250	0.44072504965085124	1308	high zero count	0.11361070094675584
ENSDARG00000020252	1.4692806483793135	11	other	9.554416746286806e-4
ENSDARG00000020258	2.0763625227124374	13	other	0.0011291583427429862
ENSDARG00000020278	0.827481699514063	30	other	0.0026057500217145837
ENSDARG00000020279	0.20583843506849542	848	other	0.07365586728046557
ENSDARG00000020284	-0.19344162694240477	475	other	0.04125770867714757
ENSDARG00000020289	0.15071503495651853	331	other	0.02875010857291757
ENSDARG00000020298	1.5105834203964448	8	other	6.948666724572223e-4
ENSDARG00000020301	0.5113356286921792	172	other	0.01493963345783028
ENSDARG00000020311	1.2034986919911748	31	other	0.0026926083557717363
ENSDARG00000020326	0.34887466852099175	926	other	0.08043081733692348
ENSDARG00000020328	0.2729524341063016	219	other	0.01902197515851646
ENSDARG00000020334	0.7023049282650552	6	other	5.211500043429167e-4
ENSDARG00000020345	1.2549260490588798	8	other	6.948666724572223e-4
ENSDARG00000020363	0.5336227008125154	572	other	0.04968296708069139
ENSDARG00000020364	0.65587300582856	434	other	0.037696516980804305
ENSDARG00000020371	-0.038005966927556055	1449	high zero count	0.12585772604881437
ENSDARG00000020377	1.4036848149014967	6	other	5.211500043429167e-4
ENSDARG00000020387	0.2727926135463682	1067	high zero count	0.09267784243898201
ENSDARG00000020395	0.09715376502309371	87	other	0.007556675062972292
ENSDARG00000020397	0.27718952419419135	902	other	0.07834621731955181
ENSDARG00000020405	1.0427858635816234	25	other	0.0021714583514288194
ENSDARG00000020417	0.02241854685975452	180	other	0.015634500130287502
ENSDARG00000020442	0.8086354376596115	195	other	0.01693737514114479
ENSDARG00000020447	0.29003349040612736	183	other	0.01589507513245896
ENSDARG00000020448	0.3903417652678411	245	other	0.021280291844002434
ENSDARG00000020449	0.8723752897675623	431	other	0.03743594197863285
ENSDARG00000020450	0.08467923509658808	940	other	0.08164683401372362
ENSDARG00000020454	1.703741937836565	28	other	0.002432033353600278
ENSDARG00000020465	1.8448919968789388	7	other	6.080083384000695e-4
ENSDARG00000020467	1.6864203587551436	4	other	3.4743333622861116e-4
ENSDARG00000020469	0.5370987210368834	6	other	5.211500043429167e-4
ENSDARG00000020473	0.22209173299392915	1176	high zero count	0.10214540085121167
ENSDARG00000020475	0.41538560530295554	493	other	0.042821158690176324
ENSDARG00000020482	1.9316606173580468	1	other	8.685833405715279e-5
ENSDARG00000020493	0.47166771571571514	1238	high zero count	0.10753061756275514
ENSDARG00000020494	0.1935617209254422	140	other	0.01216016676800139
ENSDARG00000020497	1.3323398870451393	25	other	0.0021714583514288194
ENSDARG00000020504	2.6845960150105825	2	other	1.7371666811430558e-4
ENSDARG00000020509	-0.13459241843179884	1170	high zero count	0.10162425084686875
ENSDARG00000020521	0.12217011528605182	146	other	0.012681316772344306
ENSDARG00000020527	0.9704216805710467	35	other	0.0030400416920003475
ENSDARG00000020529	0.05227410407266309	2782	high zero count	0.24163988534699904
ENSDARG00000020541	1.2116056014985161	301	other	0.02614435855120299
ENSDARG00000020544	0.14316803618101676	2745	high zero count	0.2384261269868844
ENSDARG00000020573	1.0667727997934355	2	other	1.7371666811430558e-4
ENSDARG00000020574	1.194366396223565	226	other	0.01962998349691653
ENSDARG00000020581	0.5019706304861428	366	other	0.03179015026491792
ENSDARG00000020594	0.1735332727616381	150	other	0.013028750108572918
ENSDARG00000020595	0.5920815124964773	95	other	0.008251541735429515
ENSDARG00000020596	0.6248701853891535	1426	high zero count	0.12385998436549987
ENSDARG00000020607	0.8604451009940592	46	other	0.003995483366629028
ENSDARG00000020609	1.2632097886842015	345	other	0.02996612524971771
ENSDARG00000020610	0.3630148698882995	1047	high zero count	0.09094067575783897
ENSDARG00000020618	0.5423169363072929	2019	high zero count	0.17536697646139146
ENSDARG00000020621	1.2599346121678086	3	other	2.6057500217145836e-4
ENSDARG00000020623	0.6971684521187751	43	other	0.00373490836445757
ENSDARG00000020625	0.9785298375145192	3	other	2.6057500217145836e-4
ENSDARG00000020642	0.07208937442391522	258	other	0.02240945018674542
ENSDARG00000020645	1.2795377851768903	207	other	0.017979675149830628
ENSDARG00000020676	0.8471107222386068	116	other	0.010075566750629723
ENSDARG00000020679	1.2368304805374921	282	other	0.024494050204117084
ENSDARG00000020693	0.8062879108204141	124	other	0.010770433423086945
ENSDARG00000020699	0.21432110550145006	98	other	0.008512116737600973
ENSDARG00000020702	-0.1779800461574939	738	other	0.06410145053417876
ENSDARG00000020708	1.564575446907976	306	other	0.026578650221488753
ENSDARG00000020711	1.6904686750187032	281	other	0.024407191870059932
ENSDARG00000020730	0.3074356245088796	39	other	0.0033874750282289587
ENSDARG00000020741	0.6051746283933437	1613	high zero count	0.14010249283418744
ENSDARG00000020749	0.1776503665037972	2992	high zero count	0.25988013549900113
ENSDARG00000020758	0.3281496737826041	2914	high zero count	0.25310518544254323
ENSDARG00000020759	0.7195766804730102	121	other	0.010509858420915487
ENSDARG00000020761	0.39638351800380983	965	other	0.08381829236515244
ENSDARG00000020764	0.5691901328159664	1747	high zero count	0.1517415095978459
ENSDARG00000020771	0.21775811052009147	925	other	0.08034395900286632
ENSDARG00000020777	0.1852308593982195	39	other	0.0033874750282289587
ENSDARG00000020785	0.2094027898666397	593	other	0.0515069920958916
ENSDARG00000020794	0.3121597127583272	2615	high zero count	0.22713454355945453
ENSDARG00000020795	0.714408972464107	567	other	0.04924867541040563
ENSDARG00000020798	0.4347730252605882	1197	high zero count	0.10396942586641188
ENSDARG00000020811	0.24875839615756645	59	other	0.005124641709372014
ENSDARG00000020820	1.0745808818838147	3	other	2.6057500217145836e-4
